onset	duration	subject	run	stimuli
0.017	15.84	3130	1	InfOwnNeg
61.104	14.993	3130	1	InfOwnNeg
213.212	14.993	3130	1	InfOwnNeg
288.591	15.01	3130	1	InfOwnNeg
379.242	16.094	3130	1	InfOwnNeg
441.566	10.434	3130	1	InfOwnNeg
76.114	15.107	3130	1	InfOwnPos
106.472	15.81	3130	1	InfOwnPos
152.522	15.077	3130	1	InfOwnPos
198.006	15.077	3130	1	InfOwnPos
348.964	15.06	3130	1	InfOwnPos
395.465	15.828	3130	1	InfOwnPos
45.965	15.024	3130	1	InfOtherNeg
137.367	15.041	3130	1	InfOtherNeg
182.801	15.041	3130	1	InfOtherNeg
258.396	15.042	3130	1	InfOtherNeg
303.647	15.042	3130	1	InfOtherNeg
411.371	15.042	3130	1	InfOtherNeg
15.87	15.058	3130	1	InfOtherPos
91.299	15.042	3130	1	InfOtherPos
167.678	15.042	3130	1	InfOtherPos
243.29	15.042	3130	1	InfOtherPos
318.769	15.042	3130	1	InfOtherPos
364.07	15.042	3130	1	InfOtherPos
30.928	15.037	3130	1	fixation
122.282	15.085	3130	1	fixation
228.205	15.085	3130	1	fixation
273.438	15.153	3130	1	fixation
333.811	15.153	3130	1	fixation
426.413	15.153	3130	1	fixation
